1.700000000000000000e+01,0.000000000000000000e+00,6.316223783496629496e-01,4.008007361722770168e-01,5.542545924136540458e-01,9.038412202861099976e-02,8.334669815207680355e-01,4.438653568326200172e-01,2.701854636145599731e-01
1.700000000000000000e+01,1.000000000000000056e-01,6.354510603245330236e-01,4.985142844624089742e-01,5.607473637776260178e-01,9.235099152657899602e-02,8.762945247216430422e-01,4.520911006927049725e-01,2.732455195714589835e-01
1.700000000000000000e+01,2.000000000000000111e-01,6.396409784350679528e-01,5.970995538481970177e-01,5.747939101876330392e-01,9.488892439422690062e-02,9.269619872515739711e-01,4.603931375747409849e-01,2.779688971940930120e-01
1.700000000000000000e+01,2.999999999999999889e-01,6.441959382836109915e-01,6.962809945986609961e-01,5.959708507552989865e-01,9.799762257863789405e-02,9.851418828480750234e-01,4.688270703908509751e-01,2.843027016123569894e-01
1.700000000000000000e+01,4.000000000000000222e-01,6.491189984926599710e-01,7.958463852918740145e-01,6.238409756748040103e-01,1.016755164590059934e-01,1.050421019345759932e+00,4.774482424064239727e-01,2.921940866822890226e-01
1.700000000000000000e+01,5.000000000000000000e-01,6.544125552038350113e-01,8.956415698043219686e-01,6.579594046580909961e-01,1.059199202996250061e-01,1.122303969628889897e+00,4.863122040860929918e-01,3.015906949703500151e-01
1.700000000000000000e+01,5.999999999999999778e-01,6.600782443911910047e-01,9.954250988833840408e-01,6.978462770921279867e-01,1.107268174194360050e-01,1.200293262144640050e+00,4.955137084694449801e-01,3.124375799076700155e-01
1.700000000000000000e+01,6.999999999999999556e-01,6.661174393555640005e-01,1.095118963857119931e+00,7.430722768278329449e-01,1.160918037684399995e-01,1.283748079542470055e+00,5.051153788414789458e-01,3.246852692301739896e-01
1.700000000000000000e+01,8.000000000000000444e-01,6.725316387278480468e-01,1.194816835882239969e+00,7.932685297294019833e-01,1.220107669177159931e-01,1.371902422379259967e+00,5.151409289489380372e-01,3.382911678258530008e-01
1.700000000000000000e+01,9.000000000000000222e-01,6.793223593647640390e-01,1.294592265442449985e+00,8.480818141443460245e-01,1.284796407559140041e-01,1.463978866837539972e+00,5.256263976197119714e-01,3.532150648338019949e-01
1.700000000000000000e+01,1.000000000000000000e+00,6.864911363488559459e-01,1.394498682348449980e+00,9.071745609034890245e-01,1.354944054892590066e-01,1.559188564725459969e+00,5.366201487628330380e-01,3.694191336442200213e-01
1.700000000000000000e+01,1.100000000000000089e+00,6.940395229884990247e-01,1.494569395737900042e+00,9.702248533209709702e-01,1.430510876415450050e-01,1.656731243476810000e+00,5.481828713684759879e-01,3.868679318984100113e-01
1.700000000000000000e+01,1.199999999999999956e+00,7.019690908178880528e-01,1.594817594075460088e+00,1.036926427194249989e+00,1.511457600541409874e-01,1.755795206150980059e+00,5.603875795079640287e-01,4.055284014887799993e-01
1.700000000000000000e+01,1.300000000000000044e+00,7.102814295970489855e-01,1.695236345152759894e+00,1.106988670804089914e+00,1.597745418859869981e-01,1.855557331433030033e+00,5.733196123337620520e-01,4.253698685588410133e-01
1.700000000000000000e+01,1.399999999999999911e+00,7.189781473118319610e-01,1.795798596088429955e+00,1.180136624914569943e+00,1.689335986135939993e-01,1.955183073633619983e+00,5.870766340794819627e-01,4.463640435032080189e-01
1.700000000000000000e+01,1.500000000000000000e+00,7.280608701739119670e-01,1.896457173328089940e+00,1.256110982773100071e+00,1.786191420310480060e-01,2.053826462689050114e+00,6.017686340598780159e-01,4.684850209676009736e-01
1.700000000000000000e+01,1.600000000000000089e+00,7.375312426207919492e-01,1.997144782644310057e+00,1.334668090110399996e+00,1.888274302500040080e-01,2.150630104161269873e+00,6.175179266708490378e-01,4.917092798488429950e-01
1.700000000000000000e+01,1.699999999999999956e+00,7.473909273158000355e-01,2.097774009136680107e+00,1.415579945140480023e+00,1.995547676996929920e-01,2.244725179237820001e+00,6.344591513894389800e-01,5.160156832948630257e-01
1.700000000000000000e+01,1.800000000000000044e+00,7.576416051480889813e-01,2.198237317231760191e+00,1.498634198560689912e+00,2.107975051269140032e-01,2.335231444731909800e+00,6.527392727738380307e-01,5.413854787046910033e-01
1.700000000000000000e+01,1.899999999999999911e+00,7.682849752326389448e-01,2.298407050683080044e+00,1.583634153551690016e+00,2.225520395960420006e-01,2.421257233082359850e+00,6.725175804633769516e-01,5.678022977284650219e-01
1.700000000000000000e+01,2.000000000000000000e+00,7.793216494344109568e-01,2.398284069321209966e+00,1.670416695281790043e+00,2.348130104331190016e-01,2.502006307066510171e+00,6.939483826712670167e-01,5.952461003510239879e-01
