0,25644099.2229147,61346073.6812875,58224916.4527227,54073933.712441,86994103.2358007,26477902.647563,31807407.5481059,11921454.1054191,93982947.0344921,64555187.4972524,47946322.4948888,63931696.1040108,54471611.0526763,64731148.0293128,54388593.3999639,72104662.0579811,52249530.5777102,99370462.4120852,21867663.2399634
0.1,14064313.0690015,51784067.0178165,12064.5949237602,53552202.3772892,71779237.0904275,14174.7859457127,31503971.6056589,12161590.7994296,1879.56465720257,63931679.3350241,40272572.9915205,5480.25104030576,53950289.4690297,54807134.1310629,12970.2075594188,71405911.3274725,43818216.8329755,5667.17944385563,21665254.4216829
0.2,12435330.5688467,42483887.7420795,9996.72583287991,53021195.4829064,58847909.1681957,11736.815912878,31192964.5948475,9976983.21027745,1556.68076189068,63297813.8609295,33011117.3552696,4537.04031588773,53416519.7222899,44985378.3230168,10751.8800829784,70697190.8637867,35903314.1848415,4687.67761571876,21453010.6643638
0.3,11063722.7647144,34846562.2046872,8281.61081009572,52495154.9436626,48239371.0358282,9716.93260200924,30884628.9688888,8183091.13252616,1289.09095056551,62669866.2029489,27055649.8074276,3755.73828973339,52887537.950312,36914053.8273359,8910.75502744733,69995216.5928002,29415692.97126,3879.32728563245,21242307.9465717
0.4,9896657.43248053,28577023.7839443,6859.57044541355,51974085.6659599,39538466.8991876,8043.79883006445,30579010.6117081,6710554.50455331,1067.37352543651,62047844.1340049,22172288.9108041,3108.67883993669,52363386.081534,30284135.3661934,7383.34284399215,69299973.6870516,24098699.0048154,3211.22422709681,21033228.3464462
0.5,8894575.25086172,23431844.5842284,5680.8659881123,51457983.2606505,32403578.5039319,6658.13713053026,30276142.6163978,5502159.6260145,883.698573043993,61431744.0015764,18168716.8122621,2572.88345432509,51844090.3825511,24840213.2685967,6116.63694232328,68611438.5759688,19741597.9263223,2657.13763000615,20825836.6379345
0.6,8027388.67091547,19210443.0406131,4704.09606677977,50946835.6924285,26553824.5144827,5510.72860267506,29976047.489006,4510768.82011138,731.563178920406,60821552.752884,14886901.6398746,2129.28043239483,51329664.1802333,20371511.6838585,5066.45104180292,67929580.5267111,16171437.8316074,2197.03112850058,20620183.2114976
0.7,7271872.84735211,15747699.6865416,3894.83291199211,50440624.6561339,21758406.7568189,4560.7301941382,29678738.9882204,3697582.32933313,605.569279857001,60217249.6245193,12197054.9866766,1762.04890746114,50820110.1338814,16704294.4845583,4195.99549132314,67254362.9639058,13246325.7219287,1818.18720914309,20416306.5210975
0.8,6609846.21034717,12907790.3358914,3224.46994501545,49939326.7243294,17827774.6329726,3774.26533178086,29384223.6588679,3030687.22782935,501.23792756823,59618807.5506919,9992629.92866231,1458.07109406728,50315422.1295889,13695490.72754,3474.66812415735,66585744.5703208,10849882.9278967,1504.88864320824,20214235.1308334
0.9,6026883.34156024,10579056.7370175,2669.25228674187,49442914.3001165,14606316.2487211,3123.24628197567,29092502.1073879,2483850.78177556,414.854118675679,59026194.3329747,8186189.44633399,1206.47378089638,49815586.8548558,11227371.3318488,2877.0329830914,65923680.2009929,8886679.13688768,1244.56856581314,20013989.420577
1,5511392.19565261,8669752.84051577,2209.46392528646,48951356.4091244,11966323.9905254,2584.39217948454,28803570.0622317,2035520.02102858,343.337439067868,58439373.6124007,6705999.34223043,998.246707434654,49320585.1076887,9203120.36556407,2381.96132539809,65268121.6430504,7278476.37665884,1028.45705571405,19815583.007413
1.1,5053944.39183678,7104525.10425922,1828.74789364949,48464619.3568032,9803019.53015387,2138.41137161987,28517419.2545185,1667994.11127236,284.134339422846,57858305.6762064,5493222.07981074,825.924979270833,48830392.8836023,7543161.00507951,1971.91130381375,64619018.2462442,5961141.74853631,851.694596540213,19619023.9284524
1.2,4646783.55607965,5821505.17472737,1513.53878689829,47982667.2744554,8030456.8358441,1769.32138888992,28234038.1492486,1366740.83848388,235.128554928709,57282948.1276462,4499607.7621996,683.325999108452,48344982.278447,6182114.1552653,1632.32536166492,63976317.4465539,4882111.45155965,704.508406978626,19424315.6252686
1.3,4283460.53657062,4769911.62728578,1252.58968271147,47505462.5696103,6578151.18975328,1463.88370324662,27953412.55092,1119832.85825935,194.56652969954,56713256.4391824,3685595.60169975,565.329261086122,47864322.2349918,5066285.02955997,1351.1269487275,63339965.1980219,3998308.59635867,582.237277373408,19231457.7593434
1.4,3958559.86054854,3908073.74372435,1036.57827846279,47032966.300164,5388307.49501629,1211.13439371666,27675526.1059751,917483.213019799,160.995517915479,56149184.4115876,3018753.83771159,467.694647954645,47388379.1627418,4151588.81416391,1118.3008468216,62709906.3312088,3274434.3702946,482.165256063763,19040446.8904072
1.5,3667492.57520948,3201804.46072838,857.779262278355,46565138.4841253,4413542.61693373,1001.99461023086,27400360.7191033,751662.961312379,133.212195104618,55590684.5539549,2472498.38863449,386.911925241174,46917117.4514065,3401840.5504883,925.543592999459,62086084.8497162,2681566.02289168,398.855106006059,18851277.0394574
1.6,3406337.84180054,2623061.73890236,709.791958437275,46101938.3544925,3615014.565471,828.947341618922,27127896.8974614,615786.620918004,110.21994499195,55037708.396816,2025040.85495425,320.074931222832,46450499.8947078,2787346.52261316,765.972535879785,61468444.174015,2196006.85525421,329.84843974721,18663940.1542818
1.7,3171720.58396987,2148847.86748425,587.314099024394,45643324.5706337,2960886.43730096,685.769406391873,26858114.0358581,504453.547007026,91.1934650982009,54490206.7515245,1658525.10590916,264.778057976331,45988488.0417299,2283744.83458442,633.88391228903,60856927.3433594,1798343.16516034,272.760734556513,18478426.4962559
1.8,2960716.0846321,1760304.85492646,485.953987967587,45189255.3923646,2425065.62215707,567.309251989839,26590990.6524866,413235.400776683,75.4493980064273,53948129.9240022,1358318.83970147,219.030201932804,45531042.4869837,1871051.67443911,524.551794296891,60251477.1818322,1472671.01989464,225.570035811622,18294724.9603729
1.9,2770774.86089106,1441971.28074924,402.074601602268,44739688.823432,1986169.22796874,469.302759094991,26326504.5837779,338501.565361688,62.4219646388032,53411427.890936,1112432.43745913,181.183403673042,45078123.1099733,1532877.17835063,434.061083477856,59652036.4349441,1205962.37892531,186.695917551723,18112823.3402293
2,2599662.92485983,1181172.00579979,332.66427421447,44294582.7297055,1626675.33352899,388.220663569769,26064633.1453913,277275.783274648,51.6427912761168,52880050.4449109,911042.334286749,149.873914964574,44629689.2729639,1255781.01835547,359.168880732029,59058547.8818837,987545.522824285,154.388977951346,17932708.5474094
2.1,2445413.81629682,967517.141618111,275.229423197234,43853894.9361562,1332226.83116956,321.142078733182,25805353.2650408,227118.467081896,42.724155549079,52353947.31358,746100.178131325,123.973123035026,44185699.9838642,1028743.01687522,297.189409352784,58470954.4273614,808679.220778088,127.590970974005,17754366.7927611
2.2,2306289.70680319,792490.827428826,227.705628883558,43417583.3065633,1091060.52647029,265.649786292481,25548641.5921041,186030.110843344,35.3451295104806,51833068.2575886,611012.383946975,102.547096239012,43746114.030496,842728.398698111,245.898569354371,57889199.1768179,662203.764029005,105.595877919125,17577783.7364106
2.3,2180749.55746307,649113.795346766,188.383917538737,42985605.8088451,893539.029778418,219.743492483744,25294474.587971,152372.037102471,29.240092057901,51317363.1508411,500377.438782806,84.8231033466174,43310890.0910921,690330.864716399,203.454768639406,57313225.4977909,542255.014069808,87.3551964191848,17402944.6117834
2.4,2067422.80847965,531666.540001837,155.849671299032,42557920.5682601,731766.983491942,181.767997948508,25042828.600353,124801.38105016,24.1892081430358,50806782.0459517,409770.574927891,70.1617492824055,42879986.8248927,565479.630977614,168.333282850574,56742977.06962,444030.102013177,72.2315228555316,17229834.3278269
2.5,1965087.4389346,435462.248791344,128.932007847892,42134485.9108568,599276.468538033,150.353719428897,24793679.9244241,102217.763679498,20.010546325216,50301275.2276807,335567.288063426,58.0340070078191,42453362.9465404,463199.023398535,139.271840609731,56178397.9237592,363595.466018942,59.7105609593303,17058437.5534994
2.6,1872651.5144041,356660.578066681,106.661846253262,41715260.3987016,490769.147141436,124.367450014855,24547004.8530029,83719.5592604271,16.553550357056,49800793.2562992,274798.706007255,48.0021709722705,42030977.2869186,379411.23903528,115.225527666758,55619432.4761806,297729.584019913,49.4428910972862,16888738.7873968
2.7,1789137.54054128,292114.949599643,88.2371751922685,41300202.8583968,401904.929641775,102.871604449055,24302779.7176982,68568.0359802133,13.6936379343416,49305287.0026981,225033.069484612,39.70415378173,41612788.8428589,310774.551629407,95.3294223987354,55066025.5533201,243794.138853223,40.8761496264674,16720722.4151739
2.8,1713669.09706792,239247.349688977,72.9942808098051,40889272.4038818,329128.785922641,85.0904665238721,24060980.922512,56157.9560192692,11.327718809792,48814707.6765273,184278.617702983,32.8403663567403,41198756.8174788,254550.612985122,78.8676326525086,54518122.4125349,199628.478942626,33.7942738723837,16554372.756671
2.9,1645459.33799076,195945.689324634,60.3839265483988,40482428.4547289,269528.827341117,70.3822672106616,23821584.9712904,45993.4742107893,9.37049304227426,48329006.8487615,150904.018200525,27.1629728431152,40788840.6529799,208495.633243165,65.2476532337049,53975668.7582229,163463.168191285,27.9633162836553,16389674.1047664
3,1583801.03620926,160479.668612969,49.9516272928831,40079630.7505722,220720.020998149,58.2160695623338,23584568.4900261,37668.3823419206,7.75138315321064,47848136.4695387,123573.175342523,22.4669561628388,40383000.0570747,170771.154457463,53.9791250046423,53438610.7542303,133849.173767175,23.118800966253,16226610.7572193
3.1,1528057.91572207,131431.815861762,41.3213169331306,39680839.3623556,180748.912680597,48.1526368635632,23349908.2449124,30849.9170173483,6.41199363207928,47372048.8821009,101191.822026868,18.5827063396876,39981195.0241582,139870.898044473,44.656243440614,52906895.0332079,109599.865239963,19.1274838279433,16065167.0427244
3.2,1477657.06588012,107640.969170725,34.1818296827465,39286014.70102,148015.567309417,39.8286059441401,23117581.1569076,25265.4893721843,5.30401113397397,46900696.8335778,82863.766912588,15.3699262037179,39583385.8521995,114560.796658677,36.9431941208917,52380468.7035091,89743.5093058825,15.81946295961,15905327.3422548
3.3,1432082.27334426,88155.9590580105,28.2757070126746,38895117.5240027,121209.618741657,32.9433847335578,22887564.3133875,20691.8101957205,4.38746367939457,46434033.4830972,67855.0531347745,12.7125553313429,39189533.1560266,93829.8388413198,30.5620911880287,51859279.3539949,73484.3613676676,13.0894243620016,15747076.1064195
3.4,1390868.13702595,72197.6535358744,23.3899344238115,38508108.9399897,99257.8810321474,27.2483144342855,22659834.9774138,16945.9786689163,3.62928199127491,45972012.4077416,55564.5990842668,10.5145941042938,38799597.8776862,76849.7802172112,25.2829931816407,51343275.0571648,60170.7995039047,10.8183708721205,15590397.8695908
3.5,1353594.85644808,59127.8577542551,19.3482733220041,38124950.4121861,81281.4327474901,22.5376991173083,22434370.595016,13878.180600039,3.00210719400627,45514587.6066931,45500.1497959108,8.69662688891974,38413541.2943496,62942.1244399778,20.9156365919838,50832404.3708753,49269.2264600272,8.94075568561143,15435277.2613117
3.6,1319883.60232512,48423.831727702,16.0049157780854,37745603.7604007,66560.4627082102,18.6413865328677,22211148.800849,11365.7057893669,2.4833058529225,45061713.5039163,37258.5789771895,7.19296531330888,38031325.0242275,51551.0640050417,17.3025941987854,50326616.3389266,40342.6963097165,7.3926859133264,15281699.015496
3.7,1289392.39381172,39657.4123392728,13.2392324374663,37370031.1621345,54505.4744585215,15.4186275251905,21990147.4224987,9308.04645460029,2.05415384456371,44613344.9496208,30509.7550735163,5.949274317148,37652911.0308219,42221.3065830181,14.3136111902538,49825860.4907028,33033.4106309436,6.11968881329175,15129647.9777756
3.8,1261812.41866597,32477.9084865668,10.9514267134199,36998195.15286,44633.7000179254,12.7529969252325,21771344.4836795,7622.88155091532,1.69916157814525,44169437.2207278,24983.326864451,4.92061249517314,37278261.6258178,34579.9058327688,11.8409178489313,49330086.840045,27048.3839655556,5.06480952750278,14979109.1113317
3.9,1236864.74247321,26598.0880627882,9.05893827021916,36630058.62563,36549.78106376,10.5481906804726,21554718.2065127,6242.78700667707,1.40551517467978,43729946.0205161,20457.9005448029,4.06980561544509,36907339.4708496,28321.374271015,9.79534986013183,48839245.8834924,22147.7048642663,4.1873636268674,14830067.5014635
4,1214297.36089281,21782.6983365392,7.49346718748807,36265584.8301455,29929.9458441624,8.7245493078778,21340247.0130543,5112.54075092738,1.16261441167332,43294827.4776008,16752.1756835897,3.36610387857606,36540107.5783476,23195.4859050867,8.10313771442791,48353288.5980133,18134.9227101034,3.46362479989607,14682508.359123
